177.6093,901.4884,-15.0000,-7.0000
201.9406,899.7228,-14.0000,-7.0000
225.5455,898.1773,-13.0000,-7.0000
249.2935,896.3980,-12.0000,-7.0000
272.2170,894.8726,-11.0000,-7.0000
295.3317,892.7487,-10.0000,-7.0000
318.1078,891.0294,-9.0000,-7.0000
340.6378,889.1676,-8.0000,-7.0000
362.9021,887.1907,-7.0000,-7.0000
385.2908,885.7602,-6.0000,-7.0000
407.4696,883.8950,-5.0000,-7.0000
428.6559,882.1882,-4.0000,-7.0000
450.5966,880.3125,-3.0000,-7.0000
471.9010,878.6823,-2.0000,-7.0000
493.1488,876.9048,-1.0000,-7.0000
514.1272,874.9711,0.0000,-7.0000
534.7389,873.5541,1.0000,-7.0000
555.3846,872.0533,2.0000,-7.0000
575.8580,870.9012,3.0000,-7.0000
596.3270,869.1761,4.0000,-7.0000
616.0570,867.7848,5.0000,-7.0000
636.2143,866.0195,6.0000,-7.0000
656.3571,864.7747,7.0000,-7.0000
675.5385,862.8042,8.0000,-7.0000
695.0061,861.8424,9.0000,-7.0000
714.2095,860.1622,10.0000,-7.0000
733.5636,858.7697,11.0000,-7.0000
752.2484,857.5229,12.0000,-7.0000
771.1032,855.8387,13.0000,-7.0000
789.1448,855.1586,14.0000,-7.0000
807.9882,853.5976,15.0000,-7.0000
177.6614,842.2328,-15.0000,-6.0000
201.4688,840.2500,-14.0000,-6.0000
225.1264,839.3297,-13.0000,-6.0000
248.8045,837.3184,-12.0000,-6.0000
271.8315,836.5169,-11.0000,-6.0000
294.8712,834.3988,-10.0000,-6.0000
317.8072,833.4940,-9.0000,-6.0000
340.1447,831.3962,-8.0000,-6.0000
362.5460,830.2699,-7.0000,-6.0000
384.9941,828.6647,-6.0000,-6.0000
406.9758,826.9394,-5.0000,-6.0000
428.2115,825.5000,-4.0000,-6.0000
450.1438,823.9020,-3.0000,-6.0000
471.4847,822.9141,-2.0000,-6.0000
492.8366,820.7124,-1.0000,-6.0000
513.7400,819.8533,0.0000,-6.0000
534.3706,817.8671,1.0000,-6.0000
555.1748,817.0839,2.0000,-6.0000
575.5674,816.1206,3.0000,-6.0000
596.0360,814.3381,4.0000,-6.0000
615.8500,813.5071,5.0000,-6.0000
635.8077,811.9615,6.0000,-6.0000
655.4306,811.3333,7.0000,-6.0000
675.5241,809.1862,8.0000,-6.0000
694.4891,808.4964,9.0000,-6.0000
714.0147,806.7721,10.0000,-6.0000
733.1538,806.0154,11.0000,-6.0000
752.1364,804.2576,12.0000,-6.0000
770.8921,804.0791,13.0000,-6.0000
789.0079,802.8175,14.0000,-6.0000
807.5345,801.2069,15.0000,-6.0000
177.0000,782.4012,-15.0000,-5.0000
201.1118,781.3487,-14.0000,-5.0000
225.0112,780.0562,-13.0000,-5.0000
248.4620,779.3509,-12.0000,-5.0000
271.6928,777.7289,-11.0000,-5.0000
294.6568,776.7574,-10.0000,-5.0000
317.4393,775.3064,-9.0000,-5.0000
339.8735,774.4217,-8.0000,-5.0000
362.3059,772.8353,-7.0000,-5.0000
384.4013,771.5350,-6.0000,-5.0000
406.6038,770.3459,-5.0000,-5.0000
428.2133,768.9200,-4.0000,-5.0000
449.9396,767.6309,-3.0000,-5.0000
471.4663,766.3558,-2.0000,-5.0000
492.3490,765.3960,-1.0000,-5.0000
513.5548,763.9677,0.0000,-5.0000
534.1565,763.3673,1.0000,-5.0000
554.8742,761.8146,2.0000,-5.0000
575.3406,761.0000,3.0000,-5.0000
595.9858,760.0426,4.0000,-5.0000
615.6336,758.7939,5.0000,-5.0000
635.5669,757.7638,6.0000,-5.0000
655.3852,756.5852,7.0000,-5.0000
675.0379,756.2424,8.0000,-5.0000
694.3852,754.5556,9.0000,-5.0000
713.6336,754.3969,10.0000,-5.0000
732.9259,752.8074,11.0000,-5.0000
751.7252,752.3893,12.0000,-5.0000
770.3333,751.1449,13.0000,-5.0000
788.7627,750.4492,14.0000,-5.0000
807.4188,749.6496,15.0000,-5.0000
176.7500,723.8625,-15.0000,-4.0000
200.7647,722.7059,-14.0000,-4.0000
224.6433,722.2865,-13.0000,-4.0000
248.1126,720.4702,-12.0000,-4.0000
271.2367,720.7751,-11.0000,-4.0000
294.4717,718.9811,-10.0000,-4.0000
316.9133,718.6000,-9.0000,-4.0000
339.5786,717.0755,-8.0000,-4.0000
361.8974,716.5000,-7.0000,-4.0000
384.0530,715.2252,-6.0000,-4.0000
406.3506,714.2208,-5.0000,-4.0000
428.1235,713.3889,-4.0000,-4.0000
449.6250,711.9926,-3.0000,-4.0000
470.8993,711.7181,-2.0000,-4.0000
492.3020,709.9799,-1.0000,-4.0000
513.1608,709.5594,0.0000,-4.0000
534.0000,708.1429,1.0000,-4.0000
554.5887,707.8865,2.0000,-4.0000
575.0519,706.8370,3.0000,-4.0000
595.5714,706.1349,4.0000,-4.0000
615.2791,705.6279,5.0000,-4.0000
635.3500,704.6500,6.0000,-4.0000
654.9783,704.2681,7.0000,-4.0000
674.6880,702.7120,8.0000,-4.0000
694.0534,702.7634,9.0000,-4.0000
713.5854,701.2276,10.0000,-4.0000
732.5897,700.9744,11.0000,-4.0000
751.4915,699.7627,12.0000,-4.0000
770.1552,699.7328,13.0000,-4.0000
788.6283,699.0354,14.0000,-4.0000
807.0792,697.9901,15.0000,-4.0000
176.3379,664.4759,-15.0000,-3.0000
200.2819,663.7248,-14.0000,-3.0000
224.4717,662.8868,-13.0000,-3.0000
247.7205,663.0497,-12.0000,-3.0000
271.0252,662.0252,-11.0000,-3.0000
294.0516,661.5226,-10.0000,-3.0000
316.7244,660.3654,-9.0000,-3.0000
339.1961,660.1634,-8.0000,-3.0000
361.5750,659.0625,-7.0000,-3.0000
383.8562,658.3595,-6.0000,-3.0000
406.2434,657.6776,-5.0000,-3.0000
427.3429,656.4714,-4.0000,-3.0000
449.2808,656.2055,-3.0000,-3.0000
470.7237,655.0526,-2.0000,-3.0000
491.9161,654.9231,-1.0000,-3.0000
512.8456,653.8859,0.0000,-3.0000
533.5522,653.6791,1.0000,-3.0000
554.1958,652.7552,2.0000,-3.0000
574.7087,652.5039,3.0000,-3.0000
595.4104,651.9030,4.0000,-3.0000
615.1085,651.4574,5.0000,-3.0000
635.0847,650.5254,6.0000,-3.0000
654.8846,649.9769,7.0000,-3.0000
674.4560,649.7680,8.0000,-3.0000
693.6639,648.7377,9.0000,-3.0000
713.2870,648.8870,10.0000,-3.0000
732.4786,647.8376,11.0000,-3.0000
751.3362,648.0690,12.0000,-3.0000
770.0806,647.1935,13.0000,-3.0000
788.3689,646.8252,14.0000,-3.0000
806.9100,646.6700,15.0000,-3.0000
176.1524,605.0000,-15.0000,-2.0000
200.1761,604.5423,-14.0000,-2.0000
223.7602,604.5731,-13.0000,-2.0000
247.3333,603.9295,-12.0000,-2.0000
270.5376,603.8150,-11.0000,-2.0000
293.6178,603.1720,-10.0000,-2.0000
316.3727,602.8696,-9.0000,-2.0000
339.0714,602.3182,-8.0000,-2.0000
361.3727,601.8323,-7.0000,-2.0000
383.3161,601.3548,-6.0000,-2.0000
405.9679,600.9231,-5.0000,-2.0000
427.0380,600.3228,-4.0000,-2.0000
449.0000,600.0345,-3.0000,-2.0000
470.1976,599.4072,-2.0000,-2.0000
491.5532,598.7447,-1.0000,-2.0000
512.4459,598.6081,0.0000,-2.0000
533.2759,598.0897,1.0000,-2.0000
553.9583,597.9931,2.0000,-2.0000
574.4604,597.6403,3.0000,-2.0000
595.1511,597.5827,4.0000,-2.0000
614.7832,597.0210,5.0000,-2.0000
634.7273,596.7769,6.0000,-2.0000
654.4460,596.4964,7.0000,-2.0000
674.0169,596.3220,8.0000,-2.0000
693.4656,595.8702,9.0000,-2.0000
712.8584,595.5221,10.0000,-2.0000
732.1570,595.3554,11.0000,-2.0000
751.0095,594.7905,12.0000,-2.0000
769.5526,594.8333,13.0000,-2.0000
787.9817,594.4312,14.0000,-2.0000
806.4516,594.4409,15.0000,-2.0000
175.8205,545.6923,-15.0000,-1.0000
199.5430,545.7550,-14.0000,-1.0000
223.5590,545.6957,-13.0000,-1.0000
247.0237,545.5385,-12.0000,-1.0000
270.3442,545.4675,-11.0000,-1.0000
293.1951,545.5183,-10.0000,-1.0000
316.0134,545.3289,-9.0000,-1.0000
338.7829,545.2229,-8.0000,-1.0000
360.8117,544.8701,-7.0000,-1.0000
383.6982,544.6213,-6.0000,-1.0000
405.1392,544.2975,-5.0000,-1.0000
426.8649,544.0811,-4.0000,-1.0000
448.6556,544.0662,-3.0000,-1.0000
469.9338,543.8013,-2.0000,-1.0000
491.1026,543.6923,-1.0000,-1.0000
512.0993,543.5745,0.0000,-1.0000
532.7568,543.1486,1.0000,-1.0000
553.6350,543.0000,2.0000,-1.0000
574.2519,543.2741,3.0000,-1.0000
594.5735,543.1912,4.0000,-1.0000
614.5379,543.1742,5.0000,-1.0000
634.2066,543.0083,6.0000,-1.0000
654.1032,543.1032,7.0000,-1.0000
673.7422,543.0156,8.0000,-1.0000
693.1818,542.8678,9.0000,-1.0000
712.4918,542.8197,10.0000,-1.0000
731.6604,542.6509,11.0000,-1.0000
750.5203,542.7805,12.0000,-1.0000
769.5932,542.8898,13.0000,-1.0000
787.8800,543.0200,14.0000,-1.0000
806.0204,543.0714,15.0000,-1.0000
175.2945,486.5092,-15.0000,0.0000
199.3846,486.3718,-14.0000,0.0000
223.0621,486.8079,-13.0000,0.0000
246.5854,487.1951,-12.0000,0.0000
269.8412,487.3176,-11.0000,0.0000
292.9684,487.4367,-10.0000,0.0000
315.7108,487.6084,-9.0000,0.0000
338.2179,487.7115,-8.0000,0.0000
360.9000,487.7278,-7.0000,0.0000
383.0882,487.9294,-6.0000,0.0000
405.0828,487.5350,-5.0000,0.0000
426.3077,487.7115,-4.0000,0.0000
448.1830,487.5556,-3.0000,0.0000
469.8483,488.0056,-2.0000,0.0000
490.6761,487.9859,-1.0000,0.0000
511.9900,487.8000,0.0000,0.0000
532.5669,488.0748,1.0000,0.0000
553.2925,488.2857,2.0000,0.0000
573.6929,488.6857,3.0000,0.0000
594.6028,488.9362,4.0000,0.0000
613.9857,489.1214,5.0000,0.0000
634.2331,489.1203,6.0000,0.0000
653.7426,489.2279,7.0000,0.0000
673.4118,489.5882,8.0000,0.0000
692.9248,489.5865,9.0000,0.0000
712.1327,489.7876,10.0000,0.0000
731.4672,489.8607,11.0000,0.0000
750.1481,490.0741,12.0000,0.0000
768.8393,490.4821,13.0000,0.0000
787.3958,490.6146,14.0000,0.0000
806.0000,490.8043,15.0000,0.0000
175.0811,427.6351,-15.0000,1.0000
198.7877,428.1918,-14.0000,1.0000
222.7580,428.5287,-13.0000,1.0000
246.3235,429.2059,-12.0000,1.0000
269.5490,429.8562,-11.0000,1.0000
292.5595,429.7679,-10.0000,1.0000
315.2450,430.4172,-9.0000,1.0000
338.0119,430.6250,-8.0000,1.0000
360.2194,431.0968,-7.0000,1.0000
382.3816,431.1447,-6.0000,1.0000
404.2667,431.7733,-5.0000,1.0000
426.1788,431.7881,-4.0000,1.0000
447.9477,432.3203,-3.0000,1.0000
469.1824,432.3041,-2.0000,1.0000
490.6038,432.7862,-1.0000,1.0000
511.3574,433.1977,0.0000,1.0000
532.1948,433.6039,1.0000,1.0000
552.9510,434.0140,2.0000,1.0000
573.6894,434.6136,3.0000,1.0000
593.9137,434.9281,4.0000,1.0000
613.8731,435.3358,5.0000,1.0000
633.4766,435.5625,6.0000,1.0000
653.4355,435.8710,7.0000,1.0000
672.9444,436.2460,8.0000,1.0000
692.5085,436.8220,9.0000,1.0000
711.7760,437.1360,10.0000,1.0000
731.0189,437.7075,11.0000,1.0000
749.9217,437.9826,12.0000,1.0000
768.6111,438.5556,13.0000,1.0000
787.2451,438.9706,14.0000,1.0000
805.3936,439.5957,15.0000,1.0000
174.5342,368.7019,-15.0000,2.0000
198.8675,369.2848,-14.0000,2.0000
222.5146,370.1287,-13.0000,2.0000
245.9870,370.8961,-12.0000,2.0000
269.2544,371.6036,-11.0000,2.0000
292.1921,372.4636,-10.0000,2.0000
315.0745,372.8261,-9.0000,2.0000
337.6962,373.6203,-8.0000,2.0000
359.8786,374.2081,-7.0000,2.0000
382.2909,374.7879,-6.0000,2.0000
404.4074,375.1481,-5.0000,2.0000
425.5714,375.7403,-4.0000,2.0000
447.5484,376.3677,-3.0000,2.0000
468.9360,377.0756,-2.0000,2.0000
490.3442,377.6364,-1.0000,2.0000
511.1656,378.0000,0.0000,2.0000
532.1457,378.7020,1.0000,2.0000
552.7834,379.4968,2.0000,2.0000
573.1189,380.1888,3.0000,2.0000
593.9507,380.8944,4.0000,2.0000
613.5764,381.6458,5.0000,2.0000
633.5076,382.0303,6.0000,2.0000
653.1633,382.7619,7.0000,2.0000
672.7402,383.4016,8.0000,2.0000
692.3309,383.9568,9.0000,2.0000
711.5528,384.4309,10.0000,2.0000
730.6560,385.0320,11.0000,2.0000
749.4602,385.6283,12.0000,2.0000
768.4068,386.7627,13.0000,2.0000
786.8654,387.3654,14.0000,2.0000
805.2959,388.0612,15.0000,2.0000
174.0897,309.2207,-15.0000,3.0000
198.1944,310.0764,-14.0000,3.0000
222.0126,311.6226,-13.0000,3.0000
245.7927,312.1280,-12.0000,3.0000
268.8457,313.8519,-11.0000,3.0000
292.0340,313.9796,-10.0000,3.0000
314.7355,315.6903,-9.0000,3.0000
337.1467,316.0200,-8.0000,3.0000
359.5380,317.4937,-7.0000,3.0000
381.7047,318.0268,-6.0000,3.0000
404.1656,319.3057,-5.0000,3.0000
425.3265,319.5850,-4.0000,3.0000
447.1135,320.3404,-3.0000,3.0000
468.5844,321.6364,-2.0000,3.0000
489.9716,321.8369,-1.0000,3.0000
510.9507,323.1761,0.0000,3.0000
531.5606,323.2955,1.0000,3.0000
552.4307,324.8905,2.0000,3.0000
572.9318,325.7121,3.0000,3.0000
593.6462,326.6615,4.0000,3.0000
613.1053,327.7519,5.0000,3.0000
633.4375,328.5313,6.0000,3.0000
652.8939,329.7652,7.0000,3.0000
672.6967,329.8033,8.0000,3.0000
691.7521,331.2991,9.0000,3.0000
711.1682,331.6075,10.0000,3.0000
730.4860,332.8692,11.0000,3.0000
749.1881,332.7525,12.0000,3.0000
768.0816,334.7653,13.0000,3.0000
786.5918,335.6633,14.0000,3.0000
805.0909,336.3295,15.0000,3.0000
173.7532,249.8766,-15.0000,4.0000
197.9800,251.4333,-14.0000,4.0000
221.7267,252.4596,-13.0000,4.0000
245.3688,254.3250,-12.0000,4.0000
268.6335,255.2981,-11.0000,4.0000
291.6275,256.8039,-10.0000,4.0000
314.4969,257.5839,-9.0000,4.0000
337.0318,259.2930,-8.0000,4.0000
359.3395,260.0556,-7.0000,4.0000
381.5677,261.2903,-6.0000,4.0000
403.6753,262.1104,-5.0000,4.0000
425.1192,263.2119,-4.0000,4.0000
447.0068,264.2603,-3.0000,4.0000
468.4410,265.6025,-2.0000,4.0000
489.4014,266.6479,-1.0000,4.0000
510.6577,267.6309,0.0000,4.0000
531.4315,268.9932,1.0000,4.0000
552.1338,269.9296,2.0000,4.0000
572.6183,271.1527,3.0000,4.0000
593.0889,272.5037,4.0000,4.0000
612.9852,273.4815,5.0000,4.0000
632.9055,274.3780,6.0000,4.0000
652.6304,275.5362,7.0000,4.0000
672.2937,276.9444,8.0000,4.0000
691.5887,277.7823,9.0000,4.0000
710.8182,279.2479,10.0000,4.0000
730.2171,279.8372,11.0000,4.0000
748.9739,281.4783,12.0000,4.0000
767.6293,282.1552,13.0000,4.0000
786.2476,283.5429,14.0000,4.0000
804.7822,284.6238,15.0000,4.0000
173.5273,191.6242,-15.0000,5.0000
197.6503,193.1227,-14.0000,5.0000
221.4229,195.1829,-13.0000,5.0000
245.0819,196.0760,-12.0000,5.0000
268.1361,198.5207,-11.0000,5.0000
291.3117,199.2987,-10.0000,5.0000
314.0641,201.4551,-9.0000,5.0000
336.6164,202.2327,-8.0000,5.0000
359.0838,204.1317,-7.0000,5.0000
381.3818,205.3152,-6.0000,5.0000
403.2800,206.5333,-5.0000,5.0000
424.8141,207.9615,-4.0000,5.0000
446.5442,209.1497,-3.0000,5.0000
468.0519,211.0519,-2.0000,5.0000
489.2222,211.7986,-1.0000,5.0000
510.2837,213.7092,0.0000,5.0000
531.1489,214.2340,1.0000,5.0000
551.8873,216.4859,2.0000,5.0000
572.3188,217.6377,3.0000,5.0000
592.7619,218.8730,4.0000,5.0000
612.7185,220.3926,5.0000,5.0000
632.5120,221.7280,6.0000,5.0000
652.4366,223.4014,7.0000,5.0000
672.1970,223.9848,8.0000,5.0000
691.3906,225.9766,9.0000,5.0000
710.7097,226.7984,10.0000,5.0000
729.7863,228.2991,11.0000,5.0000
748.7521,229.2479,12.0000,5.0000
767.5929,231.1239,13.0000,5.0000
786.1048,232.4667,14.0000,5.0000
804.6132,233.6509,15.0000,5.0000
173.1714,131.8800,-15.0000,6.0000
197.2793,134.2346,-14.0000,6.0000
221.1818,135.9679,-13.0000,6.0000
244.6536,138.4581,-12.0000,6.0000
268.0549,139.6264,-11.0000,6.0000
290.8363,141.7427,-10.0000,6.0000
313.8287,143.1436,-9.0000,6.0000
336.4884,145.3953,-8.0000,6.0000
358.7303,146.4663,-7.0000,6.0000
380.8232,148.1646,-6.0000,6.0000
403.0759,150.1456,-5.0000,6.0000
424.5938,151.2562,-4.0000,6.0000
446.4025,153.0566,-3.0000,6.0000
467.7073,154.3780,-2.0000,6.0000
488.9557,156.6582,-1.0000,6.0000
509.8910,157.7821,0.0000,6.0000
531.0588,159.9608,1.0000,6.0000
551.6601,161.0850,2.0000,6.0000
572.1268,162.8521,3.0000,6.0000
592.5942,164.2174,4.0000,6.0000
612.4932,166.1689,5.0000,6.0000
632.7032,167.7677,6.0000,6.0000
652.3442,168.9610,7.0000,6.0000
671.8357,170.9000,8.0000,6.0000
691.1511,172.2446,9.0000,6.0000
710.7883,174.2920,10.0000,6.0000
729.6923,175.2231,11.0000,6.0000
748.6172,177.0859,12.0000,6.0000
767.3256,178.2791,13.0000,6.0000
785.8034,180.0769,14.0000,6.0000
804.3984,181.7967,15.0000,6.0000
